comment_id,survey_id,guest_id,store_id,comment_date,guest_segment,visit_channel,comment_text,primary_theme,secondary_theme,star_rating,sentiment_label,data_source
CMT-000165,SVY-000165,GST-000165,BB-035,2024-02-20,loyalty_regular,mobile_order,My usual oat milk cortado was weaker and milkier than normal and loyalty perks helped.,drink_consistency,rewards_value,5,positive,synthetic
CMT-000167,SVY-000167,GST-000167,BB-038,2024-01-23,mobile_first_guest,delivery,Pickup timing was off and the ready notification came late.,mobile_app_issues,,4,neutral,synthetic
CMT-000168,SVY-000168,GST-000168,BB-010,2024-01-30,mobile_first_guest,drive_thru,The rewards program does not feel as valuable as it used to.,rewards_value,,4,negative,synthetic
CMT-000169,SVY-000169,GST-000169,BB-090,2024-04-17,loyalty_regular,delivery,Prices feel high for the cup size I received and drive-thru service was smooth.,price_value,drive_thru_experience,3,positive,synthetic
CMT-000170,SVY-000170,GST-000170,BB-084,2024-01-11,mobile_first_guest,mobile_order,The line moved reasonably even though there were only three people ahead of me.,speed_of_service,,4,positive,synthetic
CMT-000171,SVY-000171,GST-000171,BB-001,2024-06-16,loyalty_regular,mobile_order,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,5,negative,synthetic
CMT-000172,SVY-000172,GST-000172,BB-044,2024-04-30,occasional_guest,in_store,"I like the seasonal drinks, but the price feels high for the size.",price_value,,3,negative,synthetic
CMT-000173,SVY-000173,GST-000173,BB-087,2024-05-14,at_risk_guest,drive_thru,Trash bins were overflowing near the condiment bar but mobile ordering was easy.,cleanliness,mobile_app_issues,3,negative,synthetic
CMT-000174,SVY-000174,GST-000174,BB-024,2024-04-17,mobile_first_guest,drive_thru,Drive-thru lane was backed up and the speaker was hard to hear and my order was wrong.,drive_thru_experience,order_accuracy,4,negative,synthetic
CMT-000175,SVY-000175,GST-000175,BB-065,2024-04-19,price_sensitive_guest,mobile_order,My order was correct and the pickup shelf was confusing.,order_accuracy,,4,positive,synthetic
CMT-000176,SVY-000176,GST-000176,BB-075,2024-05-23,occasional_guest,drive_thru,Drive-thru wait felt longer than the in-store line today and the line took forever.,drive_thru_experience,speed_of_service,4,negative,synthetic
CMT-000177,SVY-000177,GST-000177,BB-009,2024-02-15,seasonal_product_explorer,drive_thru,Drive-thru wait felt longer than the in-store line today and the pickup shelf was confusing.,drive_thru_experience,order_accuracy,5,positive,synthetic
CMT-000178,SVY-000178,GST-000178,BB-032,2024-01-17,loyalty_regular,drive_thru,The line moved reasonably even though there were only three people ahead of me and loyalty perks helped.,speed_of_service,rewards_value,5,positive,synthetic
CMT-000179,SVY-000179,GST-000179,BB-007,2024-03-11,occasional_guest,in_store,Tier benefits are unclear and hard to redeem.,rewards_value,,5,positive,synthetic
CMT-000180,SVY-000180,GST-000180,BB-089,2024-05-15,mobile_first_guest,mobile_order,Tier benefits are unclear and hard to redeem.,rewards_value,,5,neutral,synthetic
CMT-000181,SVY-000181,GST-000181,BB-026,2024-01-13,mobile_first_guest,mobile_order,The latte tasted different than usual and did not match my last visit and rewards did not feel worthwhile.,drink_consistency,rewards_value,5,positive,synthetic
CMT-000182,SVY-000182,GST-000182,BB-067,2024-05-27,at_risk_guest,delivery,Customization notes were ignored on my mobile order.,order_accuracy,,2,neutral,synthetic
CMT-000183,SVY-000183,GST-000183,BB-020,2024-01-10,occasional_guest,drive_thru,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,3,negative,synthetic
CMT-000184,SVY-000184,GST-000184,BB-069,2024-06-22,price_sensitive_guest,mobile_order,Prices feel high for the cup size I received.,price_value,,3,positive,synthetic
CMT-000185,SVY-000185,GST-000185,BB-016,2024-05-12,price_sensitive_guest,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,4,positive,synthetic
CMT-000186,SVY-000186,GST-000186,BB-040,2024-06-19,at_risk_guest,in_store,The latte tasted different than usual and did not match my last visit.,drink_consistency,,3,negative,synthetic
CMT-000188,SVY-000188,GST-000188,BB-006,2024-01-13,at_risk_guest,in_store,Team felt rushed and did not greet guests at the counter and quality was not consistent.,staff_friendliness,drink_consistency,3,negative,synthetic
CMT-000189,SVY-000189,GST-000189,BB-090,2024-05-29,price_sensitive_guest,mobile_order,Prices feel high for the cup size I received.,price_value,,3,negative,synthetic
CMT-000190,SVY-000190,GST-000190,BB-006,2024-02-01,loyalty_regular,mobile_order,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,5,negative,synthetic
CMT-000191,SVY-000191,GST-000191,BB-010,2024-04-23,loyalty_regular,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived and loyalty perks helped.",mobile_app_issues,rewards_value,5,neutral,synthetic
CMT-000192,SVY-000192,GST-000192,BB-064,2024-03-04,seasonal_product_explorer,drive_thru,I waited far too long for a simple drip coffee order and drive-thru service was smooth.,speed_of_service,drive_thru_experience,4,negative,synthetic
CMT-000193,SVY-000193,GST-000193,BB-073,2024-02-13,price_sensitive_guest,in_store,Promo redemption made this visit feel like a good deal.,price_value,,3,neutral,synthetic
CMT-000194,SVY-000194,GST-000194,BB-031,2024-03-05,at_risk_guest,mobile_order,The latte tasted different than usual and did not match my last visit.,drink_consistency,speed_of_service,3,positive,synthetic
CMT-000197,SVY-000197,GST-000197,BB-011,2024-05-11,price_sensitive_guest,in_store,I like the seasonal drinks and wanted to try the new cold brew.,seasonal_menu_interest,,3,positive,synthetic
CMT-000198,SVY-000198,GST-000198,BB-046,2024-04-14,mobile_first_guest,delivery,I waited far too long for a simple drip coffee order but the staff was friendly throughout.,speed_of_service,staff_friendliness,4,neutral,synthetic
CMT-000199,SVY-000199,GST-000199,BB-055,2024-06-25,loyalty_regular,delivery,Drink quality feels inconsistent across visits to this location.,drink_consistency,,5,positive,synthetic
CMT-000200,SVY-000200,GST-000200,BB-065,2024-03-19,seasonal_product_explorer,drive_thru,The line took forever even though there were only three people ahead of me.,speed_of_service,,5,neutral,synthetic
CMT-000201,SVY-000201,GST-000201,BB-034,2024-06-08,mobile_first_guest,mobile_order,Pickup timing was off and the ready notification came late.,mobile_app_issues,order_accuracy,4,negative,synthetic
CMT-000202,SVY-000202,GST-000202,BB-037,2024-05-20,loyalty_regular,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,5,positive,synthetic
CMT-000204,SVY-000204,GST-000204,BB-001,2024-03-17,at_risk_guest,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,3,positive,synthetic
CMT-000205,SVY-000205,GST-000205,BB-026,2024-03-20,loyalty_regular,mobile_order,The rewards program does not feel as valuable as it used to.,rewards_value,,5,negative,synthetic
CMT-000206,SVY-000206,GST-000206,BB-082,2024-04-04,at_risk_guest,mobile_order,Tables were sticky and the restroom needed attention and my order was wrong.,cleanliness,order_accuracy,2,negative,synthetic
CMT-000207,SVY-000207,GST-000207,BB-057,2024-03-18,seasonal_product_explorer,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,4,positive,synthetic
CMT-000208,SVY-000208,GST-000208,BB-051,2024-05-28,mobile_first_guest,delivery,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,4,neutral,synthetic
CMT-000209,SVY-000209,GST-000209,BB-080,2024-02-06,occasional_guest,mobile_order,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,staff_friendliness,4,negative,synthetic
CMT-000210,SVY-000210,GST-000210,BB-002,2024-06-12,seasonal_product_explorer,drive_thru,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,4,neutral,synthetic
CMT-000211,SVY-000211,GST-000211,BB-043,2024-04-09,mobile_first_guest,drive_thru,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,5,positive,synthetic
CMT-000212,SVY-000212,GST-000212,BB-068,2024-05-06,price_sensitive_guest,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,,2,negative,synthetic
CMT-000213,SVY-000213,GST-000213,BB-039,2024-02-14,mobile_first_guest,in_store,Loved the new seasonal drink and would order again.,seasonal_menu_interest,speed_of_service,5,neutral,synthetic
CMT-000214,SVY-000214,GST-000214,BB-083,2024-06-24,seasonal_product_explorer,mobile_order,Customization notes were ignored on my mobile order and the cashier was helpful.,order_accuracy,staff_friendliness,5,positive,synthetic
CMT-000215,SVY-000215,GST-000215,BB-016,2024-03-02,seasonal_product_explorer,drive_thru,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,5,negative,synthetic
CMT-000216,SVY-000216,GST-000216,BB-050,2024-06-09,at_risk_guest,in_store,Tables were sticky and the restroom needed attention.,cleanliness,mobile_app_issues,3,positive,synthetic
CMT-000217,SVY-000217,GST-000217,BB-028,2024-01-03,seasonal_product_explorer,drive_thru,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,4,neutral,synthetic
CMT-000218,SVY-000218,GST-000218,BB-076,2024-03-28,occasional_guest,mobile_order,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,order_accuracy,4,positive,synthetic
CMT-000219,SVY-000219,GST-000219,BB-072,2024-02-17,occasional_guest,mobile_order,The latte tasted different than usual and did not match my last visit and the app worked fine.,drink_consistency,mobile_app_issues,4,positive,synthetic
CMT-000220,SVY-000220,GST-000220,BB-090,2024-01-09,at_risk_guest,mobile_order,The espresso tasted burnt today even though it is usually solid and the app worked fine.,drink_consistency,mobile_app_issues,3,negative,synthetic
CMT-000222,SVY-000222,GST-000222,BB-043,2024-02-20,seasonal_product_explorer,drive_thru,"The latte tasted different than usual, and the line moved reasonably.",speed_of_service,,5,positive,synthetic
CMT-000223,SVY-000223,GST-000223,BB-007,2024-02-19,seasonal_product_explorer,in_store,"I like the seasonal drinks, but the price feels high for the size.",price_value,,5,neutral,synthetic
CMT-000224,SVY-000224,GST-000224,BB-078,2024-02-14,occasional_guest,in_store,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,4,positive,synthetic
CMT-000225,SVY-000225,GST-000225,BB-063,2024-03-08,occasional_guest,drive_thru,Mobile order instructions were confusing at this location and the wait felt unacceptable.,mobile_app_issues,speed_of_service,4,negative,synthetic
CMT-000226,SVY-000226,GST-000226,BB-053,2024-02-28,occasional_guest,in_store,App crashed while I tried to customize my drink.,mobile_app_issues,,3,positive,synthetic
CMT-000227,SVY-000227,GST-000227,BB-004,2024-01-15,price_sensitive_guest,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,3,negative,synthetic
CMT-000228,SVY-000228,GST-000228,BB-032,2024-01-28,price_sensitive_guest,drive_thru,Prices feel high for the cup size I received.,price_value,,4,positive,synthetic
CMT-000229,SVY-000229,GST-000229,BB-045,2024-03-22,price_sensitive_guest,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,speed_of_service,4,positive,synthetic
CMT-000230,SVY-000230,GST-000230,BB-053,2024-04-13,loyalty_regular,delivery,Customization notes were ignored on my mobile order.,order_accuracy,,4,negative,synthetic
CMT-000231,SVY-000231,GST-000231,BB-024,2024-02-12,at_risk_guest,drive_thru,Drive-thru handoff was smooth even with a long line and the price felt fair for the size.,drive_thru_experience,price_value,2,positive,synthetic
CMT-000232,SVY-000232,GST-000232,BB-090,2024-01-30,occasional_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear and rewards did not feel worthwhile.,drive_thru_experience,rewards_value,3,positive,synthetic
CMT-000234,SVY-000234,GST-000234,BB-014,2024-06-22,occasional_guest,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,,4,negative,synthetic
CMT-000235,SVY-000235,GST-000235,BB-002,2024-02-10,loyalty_regular,in_store,Pickup timing was off and the ready notification came late.,mobile_app_issues,,4,positive,synthetic
CMT-000236,SVY-000236,GST-000236,BB-040,2024-01-12,occasional_guest,drive_thru,Drive-thru handoff was smooth even with a long line but the staff was friendly throughout.,drive_thru_experience,staff_friendliness,4,positive,synthetic
CMT-000237,SVY-000237,GST-000237,BB-032,2024-03-05,at_risk_guest,drive_thru,Window team was fast but the order was wrong at pickup.,drive_thru_experience,speed_of_service,3,negative,synthetic
CMT-000238,SVY-000238,GST-000238,BB-059,2024-05-03,price_sensitive_guest,mobile_order,"I like the seasonal drinks, but the price felt fair for the size.",price_value,,3,positive,synthetic
CMT-000240,SVY-000240,GST-000240,BB-044,2024-04-22,occasional_guest,in_store,My usual oat milk cortado was weaker and milkier than normal.,drink_consistency,,5,positive,synthetic
CMT-000241,SVY-000241,GST-000241,BB-065,2024-06-20,mobile_first_guest,delivery,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,4,positive,synthetic
CMT-000242,SVY-000242,GST-000242,BB-030,2024-04-22,occasional_guest,drive_thru,Received the wrong milk alternative twice in one week.,order_accuracy,,4,neutral,synthetic
CMT-000243,SVY-000243,GST-000243,BB-047,2024-02-19,mobile_first_guest,mobile_order,Tables were sticky and the restroom needed attention.,cleanliness,,4,positive,synthetic
CMT-000244,SVY-000244,GST-000244,BB-020,2024-06-16,mobile_first_guest,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,,4,positive,synthetic
CMT-000245,SVY-000245,GST-000245,BB-059,2024-01-21,mobile_first_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,mobile_app_issues,3,neutral,synthetic
CMT-000246,SVY-000246,GST-000246,BB-088,2024-03-18,at_risk_guest,mobile_order,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,4,positive,synthetic
CMT-000247,SVY-000247,GST-000247,BB-033,2024-04-28,loyalty_regular,drive_thru,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,drive_thru_experience,5,positive,synthetic
CMT-000248,SVY-000248,GST-000248,BB-046,2024-01-26,price_sensitive_guest,drive_thru,Order was accurate and the barista confirmed my preferences.,order_accuracy,,3,negative,synthetic
CMT-000249,SVY-000249,GST-000249,BB-040,2024-02-24,loyalty_regular,in_store,Points never posted after my last three visits.,rewards_value,,4,neutral,synthetic
CMT-000250,SVY-000250,GST-000250,BB-018,2024-04-07,mobile_first_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,4,positive,synthetic
